movieID,personID
88247,116
88286,720
88286,1878
88286,958387
88323,583
88680,217
88683,422484
88763,709
88794,390822
88814,75859
88814,723704
88846,416
88847,455
88850,1353
88889,853546
88930,528718
88933,165
88939,229
88944,504495
88993,1681
89017,782384
89092,583
89118,541677
89155,6916
89173,826164
89175,276169
89218,1149
89360,549658
89370,853546
89385,434571
89457,1149
89469,631
89489,1361
89530,4306
89530,644695
89560,953
89606,2120
89652,79471
89670,2132
89686,794791
89755,1628
89791,318
89822,661577
89822,797526
89841,1379
89853,95
89880,181902
89881,41
89885,2340
89886,4838
89893,281507
89907,639321
89908,4555
89941,464846
89961,844358
90022,1410
90060,1708
90103,1661
90142,199722
90190,381230
90190,442207
90203,557751
90264,322515
90305,455
90329,1837
90357,1469
90555,265363
90583,1880
90605,116
90633,89940
90685,582635
90728,118
90756,186
90768,145309
90774,757256
90830,354279
90848,152469
90863,217
90967,464
91042,455
91059,459170
91064,343
91080,572951
91129,6916
91149,166256
91149,560329
91149,585150
91149,615780
91159,165
91167,95
91203,611683
91217,770
91223,591171
91225,404754
91278,2089
91288,1945
91306,1508
91326,814
91369,1345
91419,568
91445,783544
91474,520
91480,1945
91499,175
91530,423646
91538,1403
91541,907
91557,1837
91605,269
91635,1490
91680,390822
91738,338
91763,231
91777,661577
91778,1270
91790,222043
91867,412465
91875,1382
91877,720
91877,1878
91877,958387
91949,824
91954,7182
92005,1661
92048,411631
92067,594503
92086,484
92099,1716
92106,793802
92493,180257
92494,730422
92513,1060
92563,570
92603,2196
92610,1392
92644,1716
92654,564319
92666,1175
92675,36582
92695,715916
92699,985
92718,711114
92890,1915
92965,229
92974,156047
92991,600
93010,1490
93058,40
93105,1469
93148,213100
93177,850
93185,794791
93191,694
93209,958
93223,519
93260,1102
93300,765121
93378,883609
93389,934
93409,1149
93428,322515
93437,1708
93493,331998
93507,323787
93565,422484
93605,941
93629,751080
93640,2044
93693,5190
93748,455
93756,236930
93773,1532
93779,1661
93818,95
93822,1054
93822,1053
93857,5387
93870,682
93886,770961
93894,1274
94006,222043
94025,824
94027,579466
94074,2089
94137,559
94155,1469
94226,361
94291,231
94332,4306
94336,732430
94606,1410
94608,438279
94625,960028
94631,48491
94715,5190
94721,318
94737,1508
94746,1566
94812,5421
94862,276169
94868,219136
94889,2044
94890,677951
94894,454
94898,484
94947,1241
94963,887174
94964,343
95016,1532
95031,568
95082,626
95159,187769
95174,591
95179,119106
95188,1351
95243,776
95250,108
95253,222043
95270,691
95271,514546
95294,709752
95327,847223
95489,89940
95497,217
95593,1129
95631,976
95647,570
95675,264
95687,907
95690,677953
95705,1878
95742,1317
95765,868153
95776,780117
95800,269
95882,2887
95889,792446
95897,1382
95953,1469
95956,3423
95963,1353
96061,1149
96073,776209
96101,425540
96163,806293
96244,1801
96256,118
96283,594503
96320,718645
96332,442241
96438,709
96438,931530
96446,165
96463,1566
96487,128883
96734,1102
96754,116
96764,416
96787,89940
96787,325776
96787,473941
96794,229
96874,709
96895,318
96928,378893
96933,631
96969,231
97050,368675
97108,425
97162,637518
97165,1837
97202,247
97216,490
97239,915
97240,1814
97257,854697
97322,460141
97351,4675
97366,6916
97368,906901
97388,373154
97428,718645
97441,1880
97443,371059
97474,652860
97493,499724
97523,2653
97576,229
97647,814
97722,814
97733,1149
97742,322515
97757,166256
97757,615780
97778,2132
97814,594503
97815,911486
97937,6487
97940,464
97958,154819
97981,394280
98067,165
98084,5116
98105,94288
98206,380705
98258,1081
98273,887
98309,782384
98384,6889
98439,464846
98439,536299
98536,6854
98546,505409
98554,455
98627,467646
98635,1661
98645,280901
98724,1752
98966,1915
99005,6854
99044,1353
99052,550881
99077,1508
99088,709
99141,824
99165,361
99253,480843
99329,691
99334,710919
99365,600
99371,1716
99423,1317
99487,318
99528,87861
99582,1708
99653,958387
99674,338
99685,217
99699,1837
99700,1102
99700,5062
99703,1241
99726,1874
99763,573796
99776,2140
99785,1060
99810,1532
99871,1490
99892,788234
99938,718645
99939,1206
100050,2132
100054,393591
100114,514546
100133,1994
100140,907
100142,1775
100150,1054
100150,1053
100157,1661
100212,6889
100232,853546
100240,4305
100263,108
100318,772259
100403,394280
100404,1587
100405,5190
100419,240797
100436,610496
100477,125186
100477,300265
100486,775447
100502,449984
100507,814
100519,1779
100758,6625
100802,682
100814,881038
100935,186
100944,1676
100994,614276
101026,264
101272,1756
101329,629216
101329,920425
101393,165
101410,1054
101410,1053
101414,873779
101414,936374
101452,382072
101458,694
101507,5436
101523,400958
101540,217
101587,881038
101605,570
101640,955443
101700,1988
101700,466
101745,1994
101757,378893
101761,231
101765,1425
101775,429517
101811,1565
101846,2207
101862,796124
101889,416
101917,3080
101921,816
101969,1410
102034,611683
102057,229
102059,720
102070,499724
102138,231
102250,413875
102266,1716
102343,490958
102388,612322
102426,759368
102492,956052
102494,1814
102510,1878
102511,343
102536,464
102685,941
102719,505152
102768,1566
102798,721817
102803,2653
102926,1129
102945,747849
102951,1355
102975,583292
103060,696309
103064,116
103074,631
103130,1325
103241,568
103285,7139
103596,5509
103639,166256
103639,615780
103644,399
103759,1206
103772,682
103776,318
103786,505152
103855,413875
103859,399737
103873,1392
103874,338
103893,476900
103905,69715
103905,95298
103919,741262
103939,277
103956,70474
103994,778
104036,1403
104040,1274
104070,709
104187,562645
104231,165
104254,472386
104257,1661
104291,591171
104299,614276
104346,380705
104348,1226
104389,436
104412,1241
104431,1060
104437,459170
104438,921
104454,412465
104507,912224
104558,867262
104652,594503
104684,247
104691,520
104692,502577
104694,1508
104714,1149
104779,591
104815,1675
104839,1532
104868,378893
104940,5008
104952,528718
104990,650905
105104,393661
105107,626
105112,637518
105128,5116
105151,265
105156,2240
105226,1093
105236,233
105265,602
105275,942408
105323,976
105414,775447
105415,1081
105417,1915
105435,4675
105477,6854
105488,525303
105629,1469
105665,186
105690,1112
105698,386
105793,790715
105812,5421
106220,1756
106226,217
106246,550881
106292,824
106308,600
106332,155280
106339,812200
106364,22828
106364,456631
106364,667469
106364,722713
106364,705779
106364,863622
106375,199722
106387,154819
106400,790715
106452,1206
106471,528337
106519,361
106582,1317
106598,6625
106611,5509
106673,718645
106677,500
106697,104193
106701,145309
106770,3418
106834,1814
106856,1708
106873,5348
106881,1837
106918,1628
106965,934578
106977,1112
107004,1353
107007,561813
107048,601
107050,677953
107076,247
107091,881038
107120,650905
107131,242271
107144,720
107151,806
107206,583
107207,6487
107211,1490
107282,911061
107286,394280
107290,229
107302,784061
107362,1532
107426,934
107438,740568
107478,907
107497,887
107554,400436
107554,400441
107614,1060
107653,5139
107659,704164
107665,381699
107688,783139
107692,159109
107756,6845
107798,1587
107818,1129
107822,1005
107889,911486
107943,412465
107969,442241
107977,316
107978,215269
107983,575389
108002,770
108037,262693
108052,229
108065,1873
108071,2140
108101,277
108122,265
108147,4886
108148,950759
108149,770961
108160,1188
108162,637518
108174,772095
108185,750
108186,711114
108211,5917
108238,380705
108255,417708
108255,608084
108265,141961
108308,318795
108328,320660
108333,378893
108358,181902
108358,418883
108394,1425
108399,1716
108500,688585
108525,839660
108539,458228
108550,2120
108551,1270
109040,1723
109045,254632
109068,499724
109093,1325
109127,213100
109198,438279
109219,1775
109254,484
109279,3031
109287,906548
109297,776
109303,394280
109348,95
109361,720304
109370,601619
109424,939182
109439,917992
109443,413875
109444,637518
109445,3620
109446,1708
109450,5421
109456,750701
109480,6916
109484,625458
109493,150707
109504,490
109506,1639
109520,918873
109579,591
109592,811714
109635,1469
109642,431
109676,824
109686,268380
109686,268370
109707,318
109758,5190
109759,382
109771,179216
109813,505152
109830,709
109831,1565
109890,2044
110005,1392
110006,109359
110027,602452
110066,589168
110074,1054
110074,1053
110081,955443
110093,796124
110099,770961
110116,741262
110123,677943
110148,1403
110167,921
110189,577849
110213,814085
110216,718645
110265,812
110308,1093
110322,1880
110357,21249
110357,591450
110363,770650
110366,790715
110367,788
110391,139111
110413,108
110428,405336
110443,145309
110475,751080
110478,1149
110516,907
110527,562645
110538,1188
110588,748928
110598,389591
110622,781842
110632,231
110638,776
110647,3423
110657,128883
110678,132709
110684,914
110687,1661
110729,848414
110737,422484
110763,402563
110763,2653
110771,165
110857,582635
110877,705535
110889,944
110907,265
110912,233
110932,602
110950,1774
110955,1130
110963,161717
110971,1508
110989,677953
110997,436
111001,570
111003,650233
111070,664756
111127,691
111143,611683
111149,965
111161,1104
111201,241090
111252,751102
111255,515891
111256,881038
111257,957
111280,141222
111282,386
111301,211823
111333,723704
111400,764776
111418,281598
111438,1382
111495,1425
111503,116
111507,1425
111512,514906
111590,1501
111667,816
111686,127
111693,1502
111712,410139
111732,450194
111742,1566
111756,1410
111797,487
112281,644203
112302,382072
112346,1661
112365,351993
112368,425957
112379,331296
112384,165
112401,1149
112431,3088
112438,272704
112442,881
112453,920425
112461,436284
112462,1708
112471,500
112495,958
112499,805965
112508,205542
112536,576509
112536,848883
112541,808
112541,911061
112541,910905
112571,6889
112572,858525
112625,174374
112637,358960
112641,217
112642,797869
112679,640466
112682,1988
112682,466
112688,490
112697,2132
112715,550881
112722,750
112740,1716
112744,576
112760,1317
112792,808807
112817,464
112818,209
112819,400436
112819,400441
112851,1675
112857,2083
112864,1532
112883,505230
112950,610496
112966,3355
113010,802617
113041,796124
113071,958387
113101,25978
113101,734319
113101,1675
113101,233
113101,5062
113114,514546
113117,1410
113118,336620
113161,1756
113189,132709
113198,510674
113228,222043
113243,812200
113247,440913
113253,152640
113277,520
113305,5436
113321,149
113326,867262
113347,602104
113409,118
113419,568
113451,1243
113464,2259353
113481,519434
113492,134176
113497,2653
113501,322865
113537,876
113538,331998
113540,164187
113552,775447
113568,651900
113613,864468
113627,1214
113670,190859
113677,1139
113690,850
113691,350455
113729,944
113749,3620
113755,650561
113808,291205
113820,818465
113824,464911
113828,500988
113845,747849
113855,27271
113862,378893
113870,733692
113936,538614
113957,5563
113972,824
113986,1060
113987,231
114011,322128
114048,934578
114057,662529
114069,583
114134,425
114148,300265
114148,325196
114168,759207
114194,927074
114214,600
114272,1355
114279,518644
114287,1994
114319,1628
114323,1331
114345,423646
114367,240995
114369,399
114388,487
114436,682
114478,911061
114496,2120
114508,2044
114558,941
114571,601
114576,1382
114594,398986
114608,225416
114609,192090
114614,3080
114660,1219
114681,1814
114682,452319
114694,781842
114709,5124
114746,416
114781,614276
114787,1437
114798,473
114814,1741
114825,127
114852,118
114857,502577
114885,1845
114887,778
114898,721817
114906,1754
114924,5509
115012,955443
115033,743239
115433,378893
115438,381273
115472,6625
115509,500858
115509,754678
115571,878638
115624,389514
115632,773603
115639,1130
115640,531751
115641,221133
115641,1301264
115641,438394
115644,325533
115645,775447
115678,1714
115683,89176
115685,1566
115697,790715
115734,27572
115736,905154
115736,905152
115744,379179
115751,1885
115759,247
115783,225416
115798,1774
115851,213726
115857,1112
115862,1226
115907,887
115956,1880
115963,281598
115964,343
115986,691194
115988,405336
116000,509409
116040,3418
116041,609549
116095,154819
116126,54077
116130,911486
116136,3418
116151,477129
116168,711114
116191,569790
116209,5237
116213,751080
116225,118
116250,570
116253,829
116259,776
116260,772259
116275,669004
116277,1716
116282,1054
116282,1053
116287,1226
116289,47076
116311,262693
116313,933505
116320,393661
116322,788454
116324,751102
116329,50597
116361,109165
116365,1392
116367,1675
116409,394280
116410,1661
116421,336726
116448,399737
116483,240797
116493,400486
116514,944892
116531,952
116552,254786
116583,873779
116583,936374
116594,366004
116629,386
116654,1239
116654,822582
116669,338
116683,783139
116684,1874
116695,1081
116704,867262
116705,505152
116707,668500
116731,1270
116756,1274
116768,538614
116778,268370
116778,268380
116790,841232
116830,1353
116839,542752
116905,626
116908,1317
116922,186
116996,318
116999,952360
117002,1241
117038,1188
117039,1403
117060,361
117071,219720
117102,145309
117104,907
117107,848414
117108,601
117110,5008
117110,485298
117119,781842
117218,1723
117247,1355
117283,716257
117318,1232
117331,934578
117333,5509
117372,1508
117381,387706
117438,165
117500,881
117509,525303
117571,127
117589,5139
117608,528718
117615,839397
117631,382956
117665,1469
117705,701592
117718,957453
117723,295007
117737,934
117765,921
117768,484
117774,541677
117786,5033
117802,510731
117826,12155
117894,276169
117913,1708
117918,5421
117924,696309
117951,965
117979,499724
117991,638080
117998,957
118002,71611
118040,1093
118055,816
118073,762541
118158,631
118301,169874
118541,776114
118556,1162
118564,1707
118570,1747
118571,583
118583,466
118604,909026
118607,229
118615,515891
118617,89940
118617,325776
118636,1741
118655,5366
118661,154819
118665,163706
118688,1708
118689,809321
118691,477129
118694,939182
118708,240797
118715,1054
118715,1053
118747,484
118749,759
118750,689385
118755,382072
118771,609236
118804,1403
118826,803203
118842,3620
118843,1437
118866,819613
118880,922346
118883,1149
118884,709
118887,3506
118928,2044
118929,1639
118956,814085
118971,431
118972,1587
118998,858525
119008,1565
119038,891554
119051,848414
119080,501435
119081,27271
119094,247
119099,387706
119115,770961
119115,950000
119116,108
119137,562645
119141,855035
119164,146341
119167,359734
119173,631
119174,399
119177,629272
119190,918873
119217,1814
119223,190859
119229,786
119256,759
119280,6960
119282,166256
119282,615780
119303,331532
119304,661751
119313,1845
119324,914132
119345,318947
119349,487
119360,568
119361,1438
119375,804408
119381,640466
119395,1994
119396,233
119432,664756
119468,1219
119485,217
119488,436
119517,1438
119528,1723
119535,965
119558,1490
119567,229
119574,477193
119590,75626
119592,2020
119640,818465
119643,976
119654,1756
119664,141961
119668,142
119670,155093
119675,868219
119683,806
119698,594503
119707,502954
119715,893659
119731,514546
119738,389591
119778,26442
119822,985
119874,1460
119896,139111
119942,1566
119951,858525
119978,338
119994,816
120004,1382
120008,298807
120032,592400
120053,637518
120082,127
120094,622695
120102,269
120148,398185
120152,806
120157,27271
120176,519
120177,228147
120179,957
120184,1469
120185,818639
120188,751102
120201,682
120202,519
120241,640964
120255,382
120321,264220
120324,600
120338,116
120347,6854
120363,5124
120363,105169
120363,881279
120382,1837
120399,231
120402,638033
120434,450387
120458,116497
120461,413875
120483,750
120484,178997
120520,812200
120524,476071
120533,95
120577,160602
120586,443411
120587,201509
120587,426333
120591,881
120595,4306
120596,802551
120601,5069
120609,939202
120611,635759
120616,814085
120620,438279
120623,5124
120623,4056
120630,520485
120630,661910
120631,855035
120632,797869
120633,1873
120646,343260
120647,1460
120654,756114
120655,3620
120657,1532
120657,341
120660,1716
120662,254632
120663,40
120667,1103162
120669,416
120679,853380
120681,400436
120681,400441
120684,174374
120685,386
120686,1060
120689,1104
120693,205542
120694,591171
120696,4121
120701,378893
120703,838198
120716,440914
120722,481418
120728,1775
120735,5363
120737,1392
120738,394280
120741,720
120744,908824
120746,132709
120749,887
120751,881038
120755,247
120757,798788
120762,51643
120762,176905
120768,336620
120770,287198
120772,405336
120777,740400
120780,1752
120783,583600
120784,1338
120787,1112
120789,2657
120791,1162
120794,152312
120794,9054338
120794,920425
120797,1565
120802,320660
120804,27271
120812,711840
120815,229
120824,2120
120828,718645
120831,420982
120832,361
120834,382956
120841,575389
120855,118333
120855,510674
120857,1874
120863,517
120866,853380
120873,829
120877,118
120879,1331
120885,1469
120888,178997
120889,911910
120890,573796
120891,1756
120901,698493
120902,101385
120903,1741
120906,440458
120907,343
120910,19282
120910,110293
120910,110294
120910,125186
120910,322368
120910,325196
120912,1756
120913,89940
120913,325776
120915,184
120917,227540
121164,318
121164,425843
121765,184
121766,184
122151,1149
122459,1372
122541,662529
122690,1239
122718,1102
122933,601
123209,5190
123755,622112
123964,1130
124198,916
124298,933505
124315,2120
124595,747849
124718,490
124879,425756
125022,592400
125439,585011
125454,731253
125659,24622
125664,1232
125971,180912
126029,11470
126029,421776
126250,265
126604,691
126886,668247
126916,600
127536,1408
127723,253323
127723,438226
128278,5509
128442,1093
128445,27572
128853,1188
129167,83348
129280,918873
129290,1723
129332,944
129387,268370
129387,268380
130018,134176
130121,538614
130623,500343
130623,957798
130827,878756
131325,568
131369,165
131646,730932
131704,5197
131857,1878
132245,1317
132347,882330
132477,2653
133046,932078
133093,905154
133093,905152
133152,318
133189,580669
133240,166256
133240,615780
133751,1675
133952,1880
134067,468335
134067,899329
134084,127
134119,5237
134273,1708
134618,5366
134619,638354
134847,878638
134983,1353
137338,305405
137363,671210
137494,750
137523,399
138097,6960
138304,712444
138510,281869
138524,1054
138524,1053
138704,4716
138749,74426
138749,666802
138749,5076
139134,474955
139239,510731
139362,158966
139414,591171
139462,1502
139654,298807
139699,5367
139809,750857
140352,520
140379,1355
140397,1410
140888,758574
141098,400486
141109,3474
141369,446109
141926,609236
142192,1226
142342,240797
142688,591
143145,776
144084,366004
144117,240627
144120,950553
144168,281598
144214,922346
144528,781842
144640,764319
144964,7439
145487,600
145531,906548
145653,570
145660,5366
145681,637518
145734,141033
146309,2044
146316,922346
146336,87595
146675,1382
146838,231
146882,1241
146984,602
147004,379179
147612,1754
147800,432627
149261,1317
149624,671
149691,911061
150216,209
150377,915
150662,600546
150915,875793
151137,108
151568,5139
151738,331532
151804,431918
152930,91
154420,899121
154421,1885
154506,634240
155267,1532
155776,825434
155975,1814
156812,751221
156887,464804
156934,1628
157503,417794
157583,776
158622,505152
158811,384722
159097,1068
159273,601382
159365,5237
159382,388198
160009,240995
160127,629334
160236,933505
160797,1243
160862,410769
160916,1661
161081,709
162222,709
162346,959062
162360,407842
162650,5436
162661,318
162677,490
163025,2653
163187,5190
163651,919369
163651,919363
163978,965
163988,217
164052,682
164114,776271
164181,462895
164184,4675
164334,848414
164912,591450
165710,726472
165798,464
165832,301826
165854,1752
165929,5647
166175,640740
166276,783139
166396,428600
166485,855035
166813,38432
166813,177170
166896,186
166924,186
167190,868219
167260,1392
167261,1392
167404,796117
167427,567126
168629,1885
169547,5222
169858,30417
169858,875453
170016,165
170691,1708
171359,21899
171363,957
171580,1438
171804,5303
172156,881
172396,1403
172493,3506
172495,631
173840,756983
173840,1012102
174480,1040
174856,422484
175142,5540
175880,759
176269,734747
177789,661751
177971,583
178737,5390
178868,620378
179116,44803
179626,381273
180073,442241
180093,4716
181316,562645
181536,1814
181689,229
181739,268370
181739,268380
181852,609236
181865,1752
181875,1081
181984,950226
182789,1060
183503,6729
183505,268370
183505,268380
183523,361
183649,1708
183790,1338
184858,1239
184894,223359
185014,436
185125,264
185183,2337
185371,540532
185431,109359
185937,617130
185937,844896
186045,327064
186151,387706
186894,740400
187078,784061
187393,386
187738,868219
189584,841647
189998,580729
190138,528718
190332,487
190374,813309
190590,1054
190590,1053
190641,951197
190641,354126
190865,132709
191397,222043
191754,858525
192614,3418
192731,653211
195234,170719
195685,1752
195714,939128
195945,139867
198021,931285
198781,230032
198781,798899
198781,881279
199725,697656
199753,388817
200027,1508
200465,2044
200550,573589
202470,378893
202677,3160
203009,525303
203019,863387
203119,322242
203166,600546
203230,518836
203632,878756
203755,958969
204946,715636
205000,593610
205271,265
205873,803203
206275,141961
206314,1093
206634,190859
207201,583600
208003,331532
208092,5363
208874,527109
208988,443181
209144,634240
209163,814085
209475,788202
209958,802248
210070,269502
210234,354126
210234,951197
210616,405336
210945,945026
211181,510674
211443,410494
211915,466
212338,5366
212346,677953
212712,939182
212720,229
212985,631
